customer_id,name,email,phone,age,parental_consent,consent_given,consent_date,transaction_id,amount,transaction_date,data_retention_days,purchase_category,vendor_shared,location
CUST03898,Faraj Oza,badaltamanna@example.com,3696717615,15,False,True,2025-12-08,TXN08601,23696.9,2026-02-27,196,Grocery,False,Tiruvottiyur
CUST03899,Shivani Shan,jagrati12@example.net,3956266995,47,True,True,2025-10-04,TXN04295,47199.23,2025-12-27,262,Grocery,False,Ratlam
CUST03900,Osha Kannan,hemang42@example.org,+918975853970,44,True,True,2025-11-04,TXN05458,15414.06,2026-05-26,230,Books,False,Hospet
CUST03901,Yachana Setty,triptivala@example.com,+914036238744,28,True,True,2026-02-18,TXN02908,38673.76,2026-04-01,124,Electronics,False,Chinsurah
CUST03902,Bina Sodhi,samaksh78@example.com,8870797072,52,True,True,2026-03-17,TXN09469,19138.03,2026-06-01,97,Health,False,Rourkela
CUST03903,Geetika Kalita,dbera@example.com,+913363584167,20,True,True,2026-02-08,TXN03455,33944.37,2026-06-14,135,Clothing,False,Ahmedabad
CUST03904,Ganga Rajagopalan,handasiddharth@example.org,1522184063,53,True,True,2026-04-06,TXN05259,26565.43,2026-03-10,78,Books,True,Jorhat
CUST03905,Nandini Oak,giyer@example.net,+911540091564,64,True,True,2026-04-11,TXN05432,34508.34,2026-02-17,72,Electronics,True,Bhind
CUST03906,Krishna Suresh,zinalcomar@example.org,+915265552194,21,True,True,2025-11-15,TXN07866,5775.45,2026-03-24,219,Books,False,Barasat
CUST03907,Dalbir Rana,vanyasinghal@example.net,8688473036,23,True,True,2026-05-02,TXN06036,11614.84,2026-04-01,52,Clothing,True,Vellore
CUST03908,Anya Nayak,tbatra@example.com,01666315755,64,True,True,2026-02-11,TXN08368,45292.71,2025-12-21,132,Electronics,False,Ramgarh
CUST03909,Nimrat Mahal,ryanbhatnagar@example.com,1993991697,63,True,True,2026-03-04,TXN07199,37925.97,2026-04-20,111,Travel,False,Kozhikode
CUST03910,Tamanna Nagarajan,liamdesai@example.org,09150137505,16,True,True,2026-06-03,TXN09217,15102.71,2026-04-22,20,Electronics,False,Motihari
CUST03911,Hamsini Nagar,bumbjeevika@example.net,05090976021,71,True,True,2025-11-22,TXN05731,46257.12,2026-02-03,212,Electronics,False,Guntakal
CUST03912,Priya Khurana,vidhi41@example.com,02395142806,17,False,True,2026-01-18,TXN07528,30983.15,2025-12-11,156,Books,False,Malda
CUST03913,Ryan Kulkarni,maharajbhavani@example.com,+919098242437,15,True,True,2025-10-21,TXN05773,9404.02,2026-04-02,245,Books,False,Bhatpara
CUST03914,Gauri Mandal,bvirk@example.net,+915683567901,29,True,True,2026-02-10,TXN07547,40348.67,2026-02-24,132,Books,False,Orai
CUST03915,Ojasvi Vig,karnikranbir@example.com,02873185191,33,True,True,2025-12-21,TXN09490,13702.04,2026-05-05,184,Electronics,True,Aizawl
CUST03916,Gautam Divan,aashi62@example.com,+917006419571,16,False,True,2025-09-16,TXN09716,31149.47,2026-02-03,280,Grocery,False,Giridih
CUST03917,Finn Kalita,guptalavanya@example.net,+911010794383,30,True,True,2025-10-10,TXN08595,25296.0,2026-06-06,256,Travel,True,Ongole
CUST03918,Triya Bali,ubikaraja@example.org,04504837943,52,True,True,2026-05-13,TXN02550,43146.72,2026-04-08,40,Books,True,Guwahati
CUST03919,Atharv Banik,zgour@example.com,5277568796,28,True,True,2026-06-05,TXN08238,3970.44,2026-02-07,18,Electronics,False,Malegaon
CUST03920,Nitara Gaba,onveerpuri@example.net,3520332507,33,True,True,2025-09-07,TXN06482,4716.18,2026-01-12,289,Health,False,Sangli-Miraj & Kupwad
CUST03921,Zinal Gola,khalsadarsh@example.org,05083182608,31,True,True,2026-05-09,TXN05478,14263.23,2026-01-06,45,Clothing,True,Aurangabad
CUST03922,Jagdish Balan,panini48@example.org,7608896861,13,True,True,2026-06-02,TXN06380,34818.75,2026-05-19,21,Clothing,False,Deoghar
CUST03923,Brinda Mander,lsidhu@example.org,05498048073,55,True,True,2025-11-17,TXN07288,14825.68,2026-03-13,217,Grocery,False,Morena
CUST03924,Bishakha Brahmbhatt,sai56@example.org,7991365837,37,True,True,2025-09-14,TXN05580,13033.48,2026-06-12,282,Travel,False,Thrissur
CUST03925,Jeevika Rajagopal,sankarandevika@example.com,1802531509,16,False,True,2025-09-11,TXN08610,3941.89,2025-12-15,285,Health,False,Guntakal
CUST03926,Rayaan Chanda,udarsh17@example.org,1540804747,49,True,False,2025-12-09,TXN01222,38150.99,2026-02-21,196,Electronics,False,Mehsana
CUST03927,Owen Menon,harita99@example.net,09460793834,60,True,True,2026-05-19,TXN07989,3462.01,2026-01-07,35,Books,False,Khammam
CUST03928,Gaurika Wason,duttaudyati@example.org,+910073332757,15,True,True,2025-12-03,TXN05502,9668.07,2026-01-24,202,Travel,False,Dehri
CUST03929,Umang Soni,ganeshlavanya@example.org,05152607383,25,True,True,2025-12-09,TXN05580,29904.39,2026-05-14,195,Electronics,True,Sultan Pur Majra
CUST03930,Ishaan Raju,gdeo@example.org,+910018842276,34,True,True,2026-03-17,TXN07197,5035.3,2026-05-29,97,Grocery,False,Ongole
CUST03931,Rushil Sankaran,lipikadass@example.net,03298015087,59,True,True,2025-10-15,TXN04982,8592.18,2025-12-17,250,Books,False,South Dumdum
CUST03932,Ekapad Baral,dixitdamini@example.net,9010466199,68,True,True,2026-03-14,TXN09551,13589.7,2026-04-13,101,Electronics,True,Orai
CUST03933,Laban Goda,daraelijah@example.org,+912774773815,31,True,True,2025-08-29,TXN05929,19898.89,2025-12-22,298,Books,False,South Dumdum
CUST03934,Qasim Date,invalid-email,01326421898,50,True,True,2025-10-01,TXN02521,6123.24,2026-05-24,264,Clothing,False,Patna
CUST03935,Jairaj Pai,gabaanamika@example.net,8052933159,65,True,True,2025-09-27,TXN00847,25353.83,2026-02-03,268,Grocery,True,Jammu
CUST03936,Harita Uppal,jagatdivan@example.net,+913343961069,57,True,True,2026-02-22,TXN06407,31249.64,2026-03-15,120,Books,False,Sirsa
CUST03937,Rachana Edwin,boseupasna@example.net,+913216535157,17,True,True,2025-10-09,TXN06318,33434.44,2026-01-11,257,Books,False,Nandyal
CUST03938,Panini Acharya,leela27@example.net,02079617874,73,True,True,2025-12-26,TXN09449,45452.04,2026-06-13,179,Grocery,False,Panchkula
CUST03939,Sneha Sibal,gsachdev@example.com,+913393897341,25,True,True,2026-03-24,TXN01559,3175.65,2026-03-26,91,Grocery,True,Parbhani
CUST03940,Azaan Sangha,ubedi@example.net,+919832250938,69,True,True,2025-09-26,TXN02799,11867.55,2026-02-23,270,Clothing,False,Panipat
CUST03941,Urmi Buch,ktaneja@example.org,+919233189594,47,True,True,2026-03-22,TXN04126,47139.21,2025-12-07,92,Health,True,Etawah
CUST03942,Manya Randhawa,lekhatripathi@example.org,+919794087473,66,True,True,2025-11-05,TXN02285,46870.96,2026-05-09,229,Grocery,True,Jorhat
CUST03943,Yauvani Prabhakar,godarehaan@example.net,2956178347,23,True,True,2025-12-28,TXN07768,15615.75,2026-05-13,177,Clothing,False,Phusro
CUST03944,Reyansh Deshpande,gadeguneet@example.com,8567744087,52,True,True,2025-10-23,TXN09668,24725.32,2026-06-21,242,Travel,False,Sonipat
CUST03945,Daksha Muni,uroy@example.com,+916294181311,71,True,True,2026-03-20,TXN08833,44794.94,2026-06-04,94,Health,False,Chinsurah
CUST03946,Baghyawati Kapadia,devansh11@example.com,04996991192,44,True,True,2025-09-18,TXN04786,2682.78,2026-03-04,278,Clothing,False,Avadi
CUST03947,Champak Ghose,atwaladweta@example.org,+912501254438,66,True,True,2025-09-06,TXN00306,40737.34,2026-05-11,289,Books,False,Varanasi
CUST03948,Azad Choudhary,wsridhar@example.com,+919163360379,58,True,True,2026-06-03,TXN02254,9224.06,2026-01-03,19,Grocery,False,Rourkela
CUST03949,Bhanumati Tailor,rajeshripillai@example.org,5673638604,31,True,True,2026-01-01,TXN09710,29717.04,2026-05-15,173,Health,False,Korba
CUST03950,Unnati Chhabra,horanitesh@example.com,+914801962695,67,True,True,2026-03-25,TXN09518,34995.87,2026-05-04,90,Clothing,False,Dehradun
CUST03951,Chandresh Suri,davewidisha@example.org,+916401452169,48,True,True,2026-04-17,TXN09447,19128.21,2026-01-08,66,Clothing,False,Khammam
CUST03952,Jacob Chawla,memonkeya@example.com,9310251398,75,True,True,2025-10-14,TXN06988,23957.39,2026-05-20,251,Travel,False,Giridih
CUST03953,Nihal Zachariah,bsami@example.com,01556389870,71,True,True,2025-10-18,TXN07482,11626.15,2026-05-28,247,Books,False,Nandyal
CUST03954,Anita Mangat,etakorpal@example.org,05145134449,52,True,True,2026-02-11,TXN06986,29699.22,2025-12-19,132,Travel,True,Sultan Pur Majra
CUST03955,Warda Venkataraman,igole@example.net,3185607298,18,True,True,2025-11-27,TXN00935,40773.28,2026-02-05,207,Travel,False,Panvel
CUST03956,Qadim Khare,chasmumbhakta@example.org,09085123453,13,False,True,2025-12-14,TXN04875,32965.26,2026-04-28,191,Books,False,Jodhpur
CUST03957,Luke Basak,samarthchatterjee@example.org,3989431851,52,True,True,2025-12-21,TXN08267,47913.77,2026-05-10,184,Clothing,False,Sambalpur
CUST03958,Jatin Dhingra,chakrabortypushti@example.net,+917338250208,62,True,True,2026-02-02,TXN09484,30583.28,2025-12-07,141,Grocery,False,Bulandshahr
CUST03959,Yoshita Kuruvilla,yadavidoshi@example.net,0951508413,48,True,True,2025-12-09,TXN06075,16898.68,2026-05-03,195,Clothing,True,Srikakulam
CUST03960,Ojasvi Balan,vyanjanamody@example.net,5025980576,65,True,True,2025-10-21,TXN01103,4903.74,2025-12-12,245,Health,False,Sultan Pur Majra
CUST03961,Nidhi Bala,invalid-email,+919234682052,26,True,True,2025-12-08,TXN01631,20594.98,2026-06-06,197,Grocery,False,Aurangabad
CUST03962,Upkaar Arora,gsinha@example.net,04881708040,34,True,True,2025-11-02,TXN03759,17838.54,2026-05-25,233,Books,False,Jammu
CUST03963,Wriddhish Goda,zkhanna@example.org,7677725059,13,True,False,2025-12-02,TXN02333,13114.66,2025-12-11,202,Health,True,Varanasi
CUST03964,Raksha Ganesh,arya70@example.com,+911646126571,68,True,True,2026-04-29,TXN00648,10016.23,2026-05-11,55,Travel,False,Tezpur
CUST03965,Neelima Sarraf,tarak18@example.com,+919485930754,24,True,True,2026-04-23,TXN07232,39643.35,2025-12-27,60,Books,False,Raiganj
CUST03966,Ekbal Hegde,raghavanlaksh@example.com,+913798857439,65,True,True,2026-03-25,TXN05034,37112.01,2026-05-03,89,Travel,False,Mysore
CUST03967,Chanchal Warrior,harinakshibhandari@example.net,1433273755,33,True,True,2026-05-31,TXN07230,47404.74,2025-12-29,23,Health,False,Ulhasnagar
CUST03968,Hamsini Mody,abhimanyusangha@example.com,6434420669,28,True,True,2026-01-18,TXN05011,47703.17,2026-05-17,155,Clothing,True,Yamunanagar
CUST03969,Harish Dar,ekaraj34@example.com,09569950612,19,True,True,2026-06-12,TXN03945,21656.04,2026-03-15,11,Grocery,True,Phusro
CUST03970,Harish Kalla,narangsiya@example.com,4704293040,63,True,False,2026-05-12,TXN03849,26674.1,2026-04-18,42,Books,True,Chittoor
CUST03971,Varsha Hari,csinha@example.com,+911853674645,64,True,True,2026-03-19,TXN01519,45892.99,2026-02-02,95,Clothing,False,Naihati
CUST03972,Yoshita Ram,bachittargoswami@example.org,+910836768904,17,True,True,2025-11-23,TXN00747,13163.35,2026-04-25,211,Health,True,Motihari
CUST03973,Brinda Prashad,lopa13@example.net,+918774738311,17,False,True,2026-02-03,TXN03011,14149.29,2026-03-21,140,Books,False,Nizamabad
CUST03974,Leena Lala,mohammedchand@example.net,9248452799,49,True,True,2026-05-19,TXN00338,32246.94,2025-12-07,34,Travel,False,Nanded
CUST03975,Keya Rama,pranit62@example.org,04808112619,44,True,True,2026-03-25,TXN00711,3410.53,2026-02-04,89,Electronics,True,Ichalkaranji
CUST03976,Unni Dave,faqidmitra@example.net,02049616819,64,True,True,2026-04-29,TXN04789,6185.74,2025-12-05,55,Grocery,True,Haridwar
CUST03977,Alka Shetty,harini53@example.com,01855805355,36,True,True,2026-03-31,TXN07740,49925.47,2026-03-29,83,Travel,True,Chapra
CUST03978,Aashi Banerjee,baghyawatighose@example.org,5850046317,56,True,True,2025-11-02,TXN07607,4345.81,2026-06-14,232,Health,False,Sambhal
CUST03979,Charvi Sodhi,ndivan@example.com,02108319626,63,True,True,2026-03-21,TXN09164,27760.35,2026-05-13,93,Travel,False,Kota
CUST03980,Yug Memon,advaithanne@example.org,+918613549130,48,True,True,2026-04-23,TXN07176,43251.93,2026-03-13,61,Clothing,False,Rewa
CUST03981,Harshil Varkey,upadhritioak@example.net,+917991190903,45,True,True,2026-03-05,TXN08799,48550.97,2025-12-31,109,Clothing,True,Bidar
CUST03982,Amruta Dhar,zbedi@example.com,1845690599,52,True,True,2026-02-27,TXN07808,13818.05,2026-01-06,115,Electronics,True,Eluru
CUST03983,Ayush Mukherjee,zansi07@example.net,1945054879,50,True,True,2025-12-04,TXN01385,39539.25,2026-03-15,200,Travel,False,Warangal
CUST03984,Mitesh Sehgal,kiaan67@example.net,+918213957341,27,True,True,2026-01-30,TXN09483,38965.09,2026-06-02,143,Travel,True,Munger
CUST03985,Om Wadhwa,odikabadal@example.net,+914088692197,56,True,True,2026-02-25,TXN07938,25548.94,2026-05-12,118,Books,False,Surendranagar Dudhrej
CUST03986,Yashvi Grover,soodmahika@example.com,9261644148,25,True,True,2025-09-27,TXN03907,36042.6,2026-06-19,269,Electronics,False,Baranagar
CUST03987,Manbir Patla,tanveersunder@example.com,5630541812,36,True,True,2026-04-24,TXN09561,4149.39,2026-04-04,60,Books,False,Kozhikode
CUST03988,Nidra Barad,narularyan@example.net,6323472702,33,True,True,2026-05-28,TXN06890,520.81,2026-01-19,26,Electronics,False,Kirari Suleman Nagar
CUST03989,Vincent Sundaram,ryan11@example.net,03206038237,60,True,True,2026-02-27,TXN09158,9376.98,2026-05-07,115,Travel,True,Dehradun
CUST03990,Yashodhara Zachariah,ichadha@example.org,9705092634,70,True,True,2026-03-13,TXN03589,13422.31,2026-02-12,102,Electronics,False,Purnia
CUST03991,Guneet Warrior,agastyavarughese@example.net,0446274195,41,True,True,2026-05-20,TXN07472,48387.53,2026-04-25,33,Books,False,Bhopal
CUST03992,Orinder Iyengar,iyengarjatin@example.com,5763643118,47,True,False,2026-02-13,TXN02219,39972.95,2026-05-28,129,Electronics,False,Hospet
CUST03993,Fiyaz Kothari,invalid-email,5950398663,60,True,True,2026-04-10,TXN04543,37829.22,2026-04-19,73,Grocery,True,Jorhat
CUST03994,Vihaan Sarin,deyraagini@example.org,+918959501233,44,True,True,2025-09-16,TXN06596,22235.3,2025-12-30,280,Travel,True,Madhyamgram
CUST03995,Gavin Borah,grewalmason@example.org,07145861647,44,True,True,2025-09-01,TXN00377,49280.0,2026-06-11,295,Books,True,Udaipur
CUST03996,Osha Pathak,menoninaya@example.net,03375705255,40,True,True,2025-09-20,TXN02441,6391.54,2026-02-26,276,Grocery,False,Pune
CUST03997,Aadhya Chauhan,georgedate@example.org,3637088156,32,True,True,2026-06-02,TXN08989,4200.0,2025-12-17,21,Electronics,True,Karawal Nagar
CUST03998,Ekaja Grover,gaurangbains@example.org,+916210766595,75,True,True,2026-01-08,TXN02573,38850.25,2026-05-09,165,Travel,True,Thrissur
CUST03999,Yagnesh Saha,akshay30@example.com,+916396397317,31,True,True,2025-10-31,TXN02206,18872.78,2026-05-04,235,Health,False,Jabalpur
CUST04000,Ijaya Toor,ksawhney@example.com,+915063783822,62,True,True,2026-06-11,TXN04201,40562.65,2026-05-28,12,Electronics,False,Kakinada
CUST04001,Robert Jhaveri,ekaja56@example.org,+912645630408,61,True,True,2026-04-09,TXN08412,40159.67,2026-01-26,75,Health,False,Sirsa
CUST04002,Ira Kumer,janujasur@example.net,05117452579,52,True,True,2026-03-30,TXN04279,28723.16,2026-06-09,85,Grocery,False,Ranchi
CUST04003,Manya Dass,diya10@example.org,06935563700,42,True,True,2026-05-02,TXN03140,25631.71,2025-12-29,52,Grocery,False,Pimpri-Chinchwad
CUST04004,Laksh Kala,yuglall@example.com,+912509977745,28,True,True,2025-09-20,TXN06209,4935.18,2026-01-27,275,Electronics,False,Anantapur
CUST04005,Krishna Madan,indira81@example.net,05254123023,23,True,True,2026-02-15,TXN00354,12177.44,2026-06-02,127,Health,False,Yamunanagar
CUST04006,Vritti Raja,lyadav@example.net,05030329480,30,True,True,2026-04-28,TXN07685,48627.99,2026-02-13,55,Travel,False,Nanded
CUST04007,Lila Puri,krishna08@example.org,01632581522,34,True,True,2025-10-06,TXN02537,3744.67,2025-12-23,259,Grocery,False,Sagar
CUST04008,Bhavika Wadhwa,panchalbenjamin@example.net,3735807072,29,True,True,2025-09-15,TXN00443,1485.62,2026-04-02,280,Electronics,False,Bardhaman
CUST04009,Wazir Yogi,mbasu@example.com,09802100702,44,True,True,2026-03-29,TXN00542,6516.88,2026-04-13,86,Electronics,True,Hazaribagh
CUST04010,Chaitaly Sehgal,owen78@example.net,+916752880385,75,True,True,2025-11-12,TXN07172,47316.96,2026-04-13,223,Travel,False,Bidhannagar
CUST04011,Chanakya Sundaram,othakkar@example.org,4479201485,61,True,True,2025-10-24,TXN06954,41642.71,2026-01-27,241,Electronics,True,Motihari
CUST04012,Ishaan Raju,williamkrishnan@example.org,08593070134,74,True,True,2026-03-09,TXN05097,7169.29,2026-04-08,106,Travel,False,Nizamabad
CUST04013,Gaurika Chaudry,basuijaya@example.org,+918970508916,18,True,True,2026-05-01,TXN05190,7795.77,2026-02-09,53,Books,True,South Dumdum
CUST04014,Zinal Rege,mnarain@example.net,+911343373549,21,True,True,2026-02-24,TXN09512,32879.74,2025-12-17,118,Electronics,True,Ghaziabad
CUST04015,Aarnav Narang,rastogiyashoda@example.org,3567952035,24,True,True,2025-10-05,TXN03769,25607.69,2026-02-12,261,Travel,False,Dewas
CUST04016,Charan Sandhu,dalajakaran@example.net,06064496424,26,True,False,2026-03-29,TXN02809,1609.97,2026-04-09,86,Electronics,False,Bijapur
CUST04017,Xalak Pal,chackofinn@example.com,+912007321428,72,True,True,2025-11-27,TXN08331,34337.67,2026-05-28,208,Travel,False,Hazaribagh
CUST04018,Yoshita Natt,andrew05@example.org,2532195769,65,True,True,2025-10-27,TXN04829,17970.61,2026-01-26,238,Grocery,False,Giridih
CUST04019,Omya Yogi,ekanta74@example.net,9607716904,58,True,True,2026-01-17,TXN04481,13300.71,2026-03-11,157,Books,True,Agra
CUST04020,Urvashi Dutt,ybhardwaj@example.net,07753160609,28,True,True,2025-12-29,TXN00143,26650.43,2026-05-15,176,Books,True,Varanasi
CUST04021,Varsha Krish,omisha75@example.com,00912731742,72,True,True,2025-11-21,TXN07496,18313.82,2026-03-01,213,Clothing,False,Tirupati
CUST04022,Nathan Shetty,mananbobal@example.net,06509648779,44,True,True,2025-11-01,TXN05762,43280.65,2026-05-30,233,Travel,False,Yamunanagar
CUST04023,Saumya Dayal,invalid-email,+911198028398,64,True,True,2026-02-12,TXN04165,7942.28,2026-01-02,130,Grocery,True,Vellore
CUST04024,Aadhya Mann,guhachristopher@example.org,05184235896,29,True,True,2025-12-08,TXN01517,3116.28,2026-01-13,197,Books,False,Hubli–Dharwad
CUST04025,Meghana Mishra,jbanerjee@example.net,0705074089,67,True,False,2025-10-31,TXN07680,28226.95,2026-05-22,235,Health,False,Ghaziabad
CUST04026,Kala Kapadia,hemangini94@example.net,03613979907,73,True,True,2026-03-09,TXN07814,6306.32,2026-06-01,106,Health,True,Jalgaon
CUST04027,Nathaniel Hayer,vmitra@example.net,03506218293,62,True,True,2025-10-04,TXN09577,33731.93,2025-12-17,261,Books,False,Coimbatore
CUST04028,Qadim Misra,divya58@example.org,05344275140,45,True,False,2025-11-10,TXN09123,7849.18,2026-01-27,224,Clothing,True,Aurangabad
CUST04029,Bhanumati Ram,taradayal@example.net,03584323126,40,True,True,2026-05-01,TXN06786,16872.55,2026-04-02,53,Grocery,True,Sasaram
CUST04030,Noah Kumar,geetikachandra@example.net,+917313760651,51,True,True,2026-05-14,TXN07478,43804.74,2026-04-26,40,Clothing,False,Ozhukarai
CUST04031,Karan Lad,maanav79@example.com,02520019264,41,True,True,2026-03-25,TXN02355,5412.87,2026-03-13,89,Clothing,False,Sasaram
CUST04032,Banjeet Arya,dalaldamyanti@example.net,7378236909,21,True,True,2026-05-24,TXN03495,10512.56,2026-01-30,29,Travel,True,Raiganj
CUST04033,Aadi Kara,forum62@example.com,3862354051,71,True,True,2025-12-17,TXN04434,38345.63,2026-03-07,187,Grocery,False,Proddatur
CUST04034,Rayaan Grover,dwagle@example.net,03677737495,75,True,True,2026-03-26,TXN01627,27666.33,2026-02-20,88,Clothing,False,Visakhapatnam
CUST04035,Harinakshi Agrawal,jacksonsem@example.net,8145622205,45,True,True,2025-10-02,TXN02226,40252.38,2025-12-08,264,Books,True,Sambalpur
CUST04036,Ekani Varkey,venkataramanaarush@example.net,01740315482,58,True,True,2025-09-07,TXN05547,8568.44,2026-05-08,289,Books,True,Mangalore
CUST04037,Champak Buch,ramakrishnanfariq@example.com,05864650606,75,True,True,2025-10-05,TXN08035,13718.08,2026-05-09,260,Clothing,False,Karaikudi
CUST04038,Raksha Joshi,baggarwal@example.net,01661079488,52,True,True,2026-03-18,TXN07485,39398.09,2026-01-17,97,Travel,False,Gudivada
CUST04039,Kabir Natt,chamanlal@example.com,03870062204,41,True,True,2025-10-29,TXN03066,47929.99,2026-02-26,237,Electronics,False,Kottayam
CUST04040,Gopal Sibal,ishanvi05@example.net,03901548179,15,True,True,2025-12-15,TXN03174,31369.35,2026-03-12,189,Travel,False,Gaya
CUST04041,Eiravati Nayar,nkurian@example.org,05045098067,46,True,True,2026-05-08,TXN05625,24886.25,2026-04-17,45,Grocery,False,Alwar
CUST04042,Harshil Kohli,gaurika17@example.com,3735202695,70,True,True,2025-11-07,TXN00071,28015.67,2026-06-16,227,Electronics,False,Chandigarh
CUST04043,Ayush Tella,bhavani86@example.com,+918475010477,48,True,True,2025-09-05,TXN00848,10558.67,2026-05-15,291,Clothing,False,Tinsukia
CUST04044,Advaith Srivastava,qraghavan@example.net,07882977760,42,True,True,2026-04-25,TXN07805,44465.51,2026-01-19,59,Grocery,False,Kirari Suleman Nagar
CUST04045,Hemal Bhavsar,qasimsabharwal@example.net,+915728349059,73,True,True,2025-11-25,TXN02620,22748.04,2026-02-11,209,Grocery,False,Hospet
CUST04046,Yash Johal,muttiwidisha@example.com,5792064417,51,True,True,2026-05-14,TXN08915,112.91,2025-12-10,40,Electronics,True,Chapra
CUST04047,Yasti Butala,routvamakshi@example.net,1349191362,43,True,True,2025-09-04,TXN02567,6149.81,2026-04-14,292,Books,False,Adoni
CUST04048,Diya Manne,munshidayita@example.org,05873993466,67,True,True,2025-11-16,TXN05298,38644.04,2026-01-10,219,Clothing,False,Vadodara
CUST04049,Yashica Chatterjee,xsathe@example.com,08140540628,28,True,True,2026-04-20,TXN08456,47309.2,2026-05-15,64,Electronics,False,Maheshtala
CUST04050,Dalbir Gour,lrajagopal@example.com,5205800482,42,True,True,2026-04-13,TXN00226,27584.84,2025-12-11,71,Books,True,Katihar
CUST04051,Pavani Dube,invalid-email,+918195948035,16,True,True,2026-05-04,TXN05509,47741.71,2026-05-30,49,Travel,True,Hajipur
CUST04052,Chandresh Dutta,sharmahritik@example.com,2957449145,30,True,True,2025-10-30,TXN08950,32516.33,2025-12-10,235,Books,False,Medininagar
CUST04053,Qushi Kalla,andrew42@example.net,+914113537374,57,True,True,2025-11-29,TXN00081,28794.51,2026-04-20,205,Electronics,False,Jhansi
CUST04054,Vedant Bose,ayushkari@example.com,+910811884501,32,True,True,2025-11-21,TXN04065,31139.03,2026-05-19,213,Travel,False,Srikakulam
CUST04055,Daniel Bera,deshmukhikbal@example.org,06483689138,38,True,True,2025-10-18,TXN08851,14472.83,2026-02-28,248,Travel,False,Bareilly
CUST04056,Warinder Kadakia,jchanda@example.com,9219001004,21,True,True,2026-04-14,TXN04431,16265.24,2026-06-06,69,Electronics,False,Buxar
CUST04057,Zayan Kakar,wardabarad@example.com,+914547099714,56,True,False,2025-11-10,TXN06326,9749.6,2026-02-23,224,Grocery,True,Bikaner
CUST04058,Farhan Vaidya,leena91@example.net,02795744804,51,True,True,2026-05-03,TXN06188,48435.74,2026-06-03,51,Health,True,Ulhasnagar
CUST04059,Abha Nadig,ogade@example.com,+910720955968,48,True,True,2026-02-05,TXN08369,43257.96,2026-05-29,137,Travel,False,Tadipatri
CUST04060,Chandresh Kalita,warjas78@example.net,7931141025,70,True,True,2025-12-09,TXN01235,4393.55,2026-02-06,195,Health,True,Nagaon
CUST04061,Krish Divan,lokeaarush@example.com,+910171910983,54,True,True,2026-01-01,TXN04747,25249.79,2026-04-12,173,Books,False,Firozabad
CUST04062,Upma Lad,kkorpal@example.net,02640165015,28,True,True,2026-01-04,TXN07447,3716.72,2026-04-06,169,Clothing,False,Singrauli
CUST04063,Ekaraj Sarna,sankarandominic@example.com,+914753155408,30,True,True,2026-05-09,TXN05839,29922.04,2025-12-27,45,Clothing,False,Kavali
CUST04064,William Rai,beragaurav@example.com,3308486642,72,True,True,2026-06-08,TXN00240,236.87,2026-06-19,15,Electronics,False,Darbhanga
CUST04065,Naveen Varkey,yashicalall@example.org,08774369316,43,True,True,2025-10-24,TXN07325,39339.77,2026-02-12,241,Clothing,False,Firozabad
CUST04066,Champak Palla,isaac66@example.net,4323074941,40,True,True,2026-05-16,TXN03614,47432.62,2026-01-02,38,Clothing,True,Proddatur
CUST04067,Yutika Raju,leela17@example.net,8679346969,43,True,False,2026-06-03,TXN05968,24239.99,2026-05-08,20,Clothing,True,Warangal
CUST04068,Jonathan Kuruvilla,robert68@example.com,3614270970,17,True,True,2025-11-07,TXN08290,17511.43,2025-12-10,227,Books,False,Sasaram
CUST04069,Sara Jaggi,gvora@example.org,1871411666,20,True,True,2025-10-07,TXN06363,444.67,2026-02-04,258,Books,False,Ajmer
CUST04070,Krishna Gopal,devika52@example.org,09121545806,63,True,True,2025-08-27,TXN08810,32702.84,2026-05-28,299,Electronics,False,Thoothukudi
CUST04071,Ira Gill,divanvictor@example.net,03785260501,57,True,False,2025-09-05,TXN04029,20342.55,2026-06-02,291,Travel,True,Navi Mumbai
CUST04072,Lipika Kibe,shananvi@example.com,+917304526458,25,True,True,2026-01-24,TXN04374,34014.71,2026-03-01,150,Health,False,Nashik
CUST04073,Rehaan Mittal,rajagopalvedant@example.org,00377981397,68,True,True,2026-01-02,TXN00713,1342.21,2026-06-15,172,Grocery,False,Bahraich
CUST04074,Pranav Sundaram,kamdaraarush@example.org,09663054262,73,True,True,2026-04-25,TXN07294,2639.0,2026-05-11,58,Grocery,True,Dhule
CUST04075,Oscar Ramaswamy,hroy@example.net,04790155689,59,True,True,2026-03-27,TXN04649,28034.99,2026-04-15,88,Electronics,False,Vasai-Virar
CUST04076,Darsh Malhotra,sai22@example.com,+918306144277,55,True,True,2026-04-24,TXN07511,43761.82,2026-06-03,60,Grocery,True,Muzaffarnagar
CUST04077,Anay Wali,reyanshdani@example.net,02691884477,70,True,True,2026-01-16,TXN05326,18795.35,2026-02-03,157,Books,True,Ramagundam
CUST04078,Varsha Rao,kapurzaitra@example.net,4816392510,40,True,True,2026-01-26,TXN08184,13775.28,2026-02-01,148,Health,False,Darbhanga
CUST04079,Abha Walla,ygala@example.org,+919646065251,45,True,True,2025-11-03,TXN08244,8738.74,2025-12-18,232,Clothing,True,Amroha
CUST04080,Bishakha Srinivasan,avi37@example.org,5952404624,58,True,True,2026-02-09,TXN03358,28854.47,2025-12-21,134,Books,True,Ahmedabad
